ISIN,Fund_Name,NAV,Date
INF740KA1UG2,DSP US Treasury Fund of Fund - Regular - Growth,10.8247,2025-06-02
INF740KA1UH0,DSP US Treasury Fund of Fund - Regular - IDCW,10.8247,2025-06-02
INF740K01OZ9,DSP World Gold Fund of Fund - Direct Plan - Growth,33.1327,2025-06-02
INF740K01PA9,DSP World Gold Fund of Fund - Direct Plan - IDCW,19.8325,2025-06-02
INF740K01250,DSP World Gold Fund of Fund - Regular Plan - Growth,31.0134,2025-06-02
INF740K01268,DSP World Gold Fund of Fund - Regular Plan - IDCW,18.7863,2025-06-02
INF740K01PF8,DSP World Mining Fund of Fund - Direct Plan - Growth,18.3125,2025-06-02
INF740K01PG6,DSP World Mining Fund of Fund - Direct Plan - IDCW,17.3967,2025-06-02
INF740K01730,DSP World Mining Fund of Fund - Regular Plan - Growth,17.0307,2025-06-02
INF740K01748,DSP World Mining Fund of Fund - Regular Plan - IDCW,15.4069,2025-06-02
INF843K01AW7,Edelweiss ASEAN Equity Off-shore Fund - Direct Plan - Growth Option,32.297,2025-06-02
INF843K01609,Edelweiss ASEAN Equity Off-shore Fund - Regular Plan - Growth Option,28.959,2025-06-02
INF843K01IZ3,Edelweiss Emerging Markets Opportunities Equity Offshore Fund - Direct Plan - Growth Option,17.4715,2025-06-02
INF843K01IY6,Edelweiss Emerging Markets Opportunities Equity Offshore Fund - Regular Plan - Growth Option,16.098,2025-06-02
INF843K01GI3,Edelweiss Europe Dynamic Equity Offshore Fund - Growth Option - Direct Plan,26.0244,2025-06-02
INF843K01GJ1,Edelweiss Europe Dynamic Equity Offshore Fund - Growth Option - Regular Plan,23.6133,2025-06-02
INF843K01AU1,Edelweiss Greater China Equity Off-shore Fund - Direct Plan - Growth Option,44.337,2025-06-02
INF843K01138,Edelweiss Greater China Equity Off-shore Fund - Regular Plan - Growth Option,39.495,2025-06-02
INF754K01LB7,Edelweiss US Technology Equity Fund of Fund- Direct Plan- Growth,27.6807,2025-06-02
INF754K01LC5,Edelweiss US Technology Equity Fund of Fund- Regular Plan- Growth,26.3137,2025-06-02
INF843K01EC1,Edelweiss US Value Equity Offshore Fund - Direct Plan - Growth Option,33.9147,2025-06-02
INF843K01ED9,Edelweiss US Value Equity Offshore Fund - Regular Plan - Growth Option,30.7146,2025-06-02
INF090I01KX6,Franklin India Feeder - Templeton European Opportunities Fund - Direct - Growth,12.7888,2025-06-02
INF090I01KY4,Franklin India Feeder - Templeton European Opportunities Fund - Direct - IDCW ,12.7888,2025-06-02
INF090I01KU2,Franklin India Feeder - Templeton European Opportunities Fund - Growth,11.3607,2025-06-02
INF090I01KV0,Franklin India Feeder - Templeton European Opportunities Fund - IDCW ,11.3607,2025-06-02
INF090I01JR0,Franklin U.S. Opportunities Equity Active Fund of Funds - Direct - Growth,81.5234,2025-06-02
INF090I01JP4,Franklin U.S. Opportunities Equity Active Fund of Funds - Direct - IDCW,81.5234,2025-06-02
INF090I01EW1,Franklin U.S. Opportunities Equity Active Fund of Funds - Growth,72.2322,2025-06-02
INF090I01EV3,Franklin U.S. Opportunities Equity Active Fund of Funds - IDCW,72.2322,2025-06-02
INF179KC1BO4,HDFC Developed World Equity Passive FOF - Direct Plan - Growth Option,15.234,2025-06-02
INF179KC1BP1,HDFC Developed World Equity Passive FOF - Growth Option,14.965,2025-06-02
INF336L01HC7,HSBC Asia Pacific (Ex Japan) Dividend Yield Fund - Growth,22.894,2025-06-02
INF336L01HF0,HSBC Asia Pacific (Ex Japan) Dividend Yield Fund - Growth Direct,24.702,2025-06-02
INF336L01HG8,HSBC Asia Pacific IDCW Yield Fund Direct Plan IDCW,17.4844,2025-06-02
INF336L01HD5,HSBC Asia Pacific IDCW Yield Fund IDCW,17.5794,2025-06-02
INF336L01BY4,HSBC Brazil Fund - Growth Direct,7.7561,2025-06-02
INF336L01172,HSBC Brazil Fund - IDCW,7.0953,2025-06-02
INF336L01BW8,HSBC Brazil Fund - IDCW Direct Plan,7.7495,2025-06-02
INF336L01164,HSBC Brazil Fund-Growth,7.0953,2025-06-02
INF336L01CJ3,HSBC Global Emerging Market Fund - Growth Direct,21.9701,2025-06-02
INF336L01446,HSBC Global Emerging Markets Fund - Growth,20.1061,2025-06-02
INF336L01438,HSBC Global Emerging Markets Fund - IDCW,15.2971,2025-06-02
INF336L01CH7,HSBC Global Emerging Markets Fund - IDCW Direct Plan,18.6027,2025-06-02
INF336L01PW8,HSBC Global Equity  Climate Change Fund of Fund Direct Plan IDCW,10.8016,2025-06-02
INF336L01PV0,HSBC Global Equity Climate Change Fund of Fund - Direct - Growth,10.8017,2025-06-02
INF336L01PY4,HSBC Global Equity Climate Change Fund of Fund - Regular - Growth,10.4764,2025-06-02
INF336L01PZ1,HSBC Global Equity Climate Change Fund of Fund IDCW,10.4764,2025-06-02
INF109KA1CE0,ICICI Prudential Global Stable Equity Fund (FOF) - Direct - Growth,29.1,2025-06-02
INF109KA1CG5,ICICI Prudential Global Stable Equity Fund (FOF) - Direct - IDCW,29.1,2025-06-02
INF109KA1CB6,ICICI Prudential Global Stable Equity Fund (FOF) - Growth,27.05,2025-06-02
INF109KA1CD2,ICICI Prudential Global Stable Equity Fund (FOF) - IDCW,27.05,2025-06-02
INF109KC1Z55,ICICI Prudential Strategic Metal and Energy Equity Fund of Fund - Direct Plan Growth,17.7476,2025-06-02
INF109KC1Z63,ICICI Prudential Strategic Metal and Energy Equity Fund of Fund - Direct Plan IDCW,17.7481,2025-06-02
INF109KC1Z22,ICICI Prudential Strategic Metal and Energy Equity Fund of Fund - Growth,17.1887,2025-06-02
INF109KC1Z30,ICICI Prudential Strategic Metal and Energy Equity Fund of Fund - IDCW,17.1882,2025-06-02
INF205KA1585,Invesco India - Invesco EQQQ Nasdaq-100 ETF Fund of Fund - Direct Plan - Growth,17.0949,2025-06-02
INF205KA1577,Invesco India - Invesco EQQQ Nasdaq-100 ETF Fund of Fund - Regular Plan - Growth,16.9661,2025-06-02
INF205KA1270,Invesco India - Invesco Global Consumer Trends Fund of Fund - Direct Plan - Growth,10.099,2025-06-02
INF205KA1262,Invesco India - Invesco Global Consumer Trends Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment),10.0997,2025-06-02
INF205KA1247,Invesco India - Invesco Global Consumer Trends Fund of Fund - Growth,9.658,2025-06-02
INF205KA1239,Invesco India - Invesco Global Consumer Trends Fund of Fund - IDCW (Payout / Reinvestment),9.6576,2025-06-02
INF205K01B49,Invesco India - Invesco Global Equity Income Fund of Fund - Direct Plan - Growth,31.4679,2025-06-02
INF205K01B56,Invesco India - Invesco Global Equity Income Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment),31.0992,2025-06-02
INF205K01B15,Invesco India - Invesco Global Equity Income Fund of Fund - Regular Plan - Growth,28.4967,2025-06-02
INF205K01B23,Invesco India - Invesco Global Equity Income Fund of Fund - Regular Plan - IDCW (Payout / Reinvestment),28.4551,2025-06-02
INF205K01A24,Invesco India - Invesco Pan European Equity Fund of Fund - Direct Plan - Growth Option,20.406,2025-06-02
INF205K01A32,Invesco India - Invesco Pan European Equity Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment),20.3465,2025-06-02
INF205K01ZZ9,Invesco India - Invesco Pan European Equity Fund of Fund - Regular Plan - Growth Option,18.7532,2025-06-02
INF205K01A08,Invesco India - Invesco Pan European Equity Fund of Fund - Regular Plan - IDCW (Payout / Reinvestment),18.7529,2025-06-02
INF174K01DV3,Kotak Global Emerging Market Fund - Growth,23.945,2025-06-02
INF174K01LW4,Kotak Global Emerging Market Fund - Growth - Direct,25.95,2025-06-02
INF174K01DX9,Kotak Global Emerging Market Fund - Payout of Income Distribution cum capital withdrawal option,23.947,2025-06-02
INF174K01LX2,Kotak Global Emerging Market Fund - Payout of Income Distribution cum capital withdrawal option - Direct,26.059,2025-06-02
INF174KA1HD1,Kotak Global Innovation Fund of Fund - Regular Plan-Growth,10.3066,2025-06-02
INF174KA1HH2,Kotak Global Innovation Fund of Fund- Direct Plan - IDCW Option,10.7956,2025-06-02
INF174KA1HG4,Kotak Global Innovation Fund of Fund- Direct Plan -Growth,10.7968,2025-06-02
INF174KA1HE9,Kotak Global Innovation Fund of Fund- Regular Plan -IDCW Option,10.3069,2025-06-02
INF174KA1FO2,Kotak International REIT FOF - Direct Plan - Growth,10.3383,2025-06-02
INF174KA1FN4,Kotak International REIT FOF - Direct Plan - Payout of Income Distribution cum capital withdrawal option,10.3383,2025-06-02
INF174KA1FL8,Kotak International REIT FOF - Regular Plan - Growth,9.9321,2025-06-02
INF174KA1FK0,Kotak International REIT FOF - Regular Plan - Payout of Income Distribution cum capital withdrawal option,9.9323,2025-06-02
INF174KA1FQ7,Kotak NASDAQ 100 Fund of Fund - Direct Plan - Growth,18.5051,2025-06-02
INF174KA1FR5,Kotak NASDAQ 100 Fund of Fund - Regular Plan - Growth,18.1955,2025-06-02
INF174V01AY0,Mahindra Manulife Asia Pacific REITs FOF - Direct Plan - Growth,8.9249,2025-06-02
INF174V01BA8,Mahindra Manulife Asia Pacific REITs FOF - Direct Plan - IDCW,8.9249,2025-06-02
INF174V01AV6,Mahindra Manulife Asia Pacific REITs FOF - Regular Plan - Growth,8.6159,2025-06-02
INF174V01AX2,Mahindra Manulife Asia Pacific REITs FOF - Regular Plan - IDCW,8.6159,2025-06-02
INF769K01IQ9,Mirae Asset Global Electric & Autonomous Vehicles Equity Passive FOF - Direct Plan - Growth,9.295,2025-06-02
INF769K01IP1,Mirae Asset Global Electric & Autonomous Vehicles Equity Passive FOF - Regular Plan - Growth,9.179,2025-06-02
INF769K01IS5,Mirae Asset Global X Artificial Intelligence & Technology ETF Fund of Fund - Direct Plan- Growth,20.477,2025-06-02
INF769K01IR7,Mirae Asset Global X Artificial Intelligence & Technology ETF Fund of Fund - Regular Plan - Growth,20.382,2025-06-02
INF247L01BT3,Motilal Oswal Developed Market Ex US ETFs Fund of Funds Direct Plan Growth,13.4704,2025-06-02
INF247L01BS5,Motilal Oswal Developed Market Ex US ETFs Fund of Funds Regular Plan Growth,13.379,2025-06-02
INF959L01FZ1,Navi NASDAQ 100 Fund of Fund- Direct- Growth,16.3617,2025-06-02
INF959L01GA2,Navi NASDAQ 100 Fund of Fund- Regular- Growth,16.2635,2025-06-02
INF959L01FV0,Navi US Total Stock Market Fund of Fund- Direct Plan- Growth,15.7153,2025-06-02
INF959L01FW8,Navi US Total Stock Market Fund of Fund- Regular Plan- Growth,15.7001,2025-06-02
INF200KA1U28,SBI US Specific Equity Active FoF - Direct Plan - Growth,17.3804,2025-06-02
INF200KA1U36,SBI US Specific Equity Active FoF- Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),17.3804,2025-06-02
INF200KA1T96,SBI US Specific Equity Active FoF- Regular Plan - Growth,16.8425,2025-06-02
INF200KA1U02,SBI US Specific Equity Active FoF- Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),16.842,2025-06-02
INF903J01OB6,Sundaram Global Brand Theme-Equity Active FOF - Direct Growth,36.4817,2025-06-02
INF903J01NZ7,Sundaram Global Brand Theme-Equity Active FOF - Direct IDCW,32.4446,2025-06-02
INF903J01EX1,Sundaram Global Brand Theme-Equity Active FOF - Regular Growth,33.3529,2025-06-02
INF903J01EY9,Sundaram Global Brand Theme-Equity Active FOF - Regular IDCW,28.5805,2025-06-02
INF579M01BB5,360 ONE Gold ETF,95.2889,2025-06-02
INF209KB18D3,Aditya Birla Sun Life Gold ETF,85.1624,2025-06-02
INF846K01W80,Axis Gold ETF,80.9226,2025-06-02
INF251K01SU9,Baroda BNP Paribas Gold ETF,94.2211,2025-06-02
INF740KA1SW3,DSP Gold ETF,94.2043,2025-06-02
INF754K01SE6,Edelweiss Gold ETF,97.1774,2025-06-02
INF666M01IW1,Groww Gold ETF,95.1919,2025-06-02
INF179KC1981,HDFC Gold ETF - Growth Option,82.8733,2025-06-02
INF109KC1NT3,ICICI Prudential Gold ETF,82.9651,2025-06-02
INF205K01361,Invesco India Gold Exchange Traded Fund,8468.8941,2025-06-02
INF174KA1HJ8,KOTAK GOLD ETF,80.9338,2025-06-02
INF397L01554,LIC MF Gold Exchange Traded Fund,8786.3757,2025-06-02
INF769K01JP9,Mirae Asset Gold ETF,94.3278,2025-06-02
INF204KB17I5,Nippon India ETF Gold BeES,80.3874,2025-06-02
INF082J01408,Quantum Gold Fund,80.4386,2025-06-02
INF200KA16D8,SBI Gold ETF,82.8085,2025-06-02
INF277KA1976,Tata Gold Exchange Traded Fund,9.5523,2025-06-02
INF582M01KS4,Union Gold ETF,95.3061,2025-06-02
INF789F1AUX7,UTI GOLD Exchange Traded Fund,82.0314,2025-06-02
INF0R8F01042,Zerodha Gold ETF,15.2618,2025-06-02
INF209KC1332,Aditya Birla Sun Life BSE India Infrastructure Index Fund-Direct Growth,9.4226,2025-06-02
INF209KC1340,Aditya Birla Sun Life BSE India Infrastructure Index Fund-Direct IDCW Payout,9.4226,2025-06-02
INF209KC1357,Aditya Birla Sun Life BSE India Infrastructure Index Fund-Regular Growth,9.3899,2025-06-02
INF209KC1365,Aditya Birla Sun Life BSE India Infrastructure Index Fund-Regular IDCW Payout,9.39,2025-06-02
INF209KB14N1,Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund-Direct Growth,12.5569,2025-06-02
INF209KB15N8,Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL APR 2028 Index Fund-Direct IDCW,12.5556,2025-06-02
INF209KB12N5,Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund-Regular Growth,12.5059,2025-06-02
INF209KB13N3,Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund-Regular IDCW,12.507,2025-06-02
INF209KB10P4,Aditya Birla Sun Life Crisil IBX 60:40 SDL + AAA PSU APR 2026 Index Fund-Direct Growth,11.9786,2025-06-02
INF209KB11P2,Aditya Birla Sun Life Crisil IBX 60:40 SDL+ AAA PSU APR 2026 Index Fund-Direct IDCW Payout,11.9783,2025-06-02
INF209KB18O0,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU APR 2026 Index Fund-Regular Growth,11.9055,2025-06-02
INF209KB19O8,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU APR 2026 Index Fund-Regular IDCW Payout,11.9066,2025-06-02
INF209KB19H2,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund-Direct Growth,12.2378,2025-06-02
INF209KB10I9,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund-Direct IDCW,12.2397,2025-06-02
INF209KB17H6,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund-Regular Growth,12.165,2025-06-02
INF209KB18H4,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund-Regular IDCW,12.1616,2025-06-02
INF209KB13O1,Aditya Birla Sun Life Crisil IBX Gilt-Apr 2029 Index Fund-Direct IDCW,10.7997,2025-06-02
INF209KB10O7,Aditya Birla Sun Life Crisil IBX Gilt-Apr 2029 Index Fund-Regular Growth,12.6396,2025-06-02
INF209KB11O5,Aditya Birla Sun Life Crisil IBX Gilt-Apr 2029 Index Fund-Regular IDCW,10.721,2025-06-02
INF209KB12O3,Aditya Birla Sun Life Crisil IBX Gilt-Apr-2029 Index Fund-Direct Growth,12.693,2025-06-02
INF209KB11U2,Aditya Birla Sun Life Crisil IBX Gilt Apr 2028 Index Fund-Direct Growth,11.9404,2025-06-02
INF209KB12U0,Aditya Birla Sun Life Crisil IBX Gilt Apr 2028 Index Fund-Direct IDCW,11.944,2025-06-02
INF209KB19T7,Aditya Birla Sun Life Crisil IBX Gilt Apr 2028 Index Fund-Regular Growth,11.8659,2025-06-02
INF209KB10U4,Aditya Birla Sun Life Crisil IBX Gilt Apr 2028 Index Fund-Regular IDCW,11.8654,2025-06-02
INF209KB19Y7,Aditya Birla Sun Life Crisil IBX Gilt Apr 2033 Index Fund-Direct Growth,11.6677,2025-06-02
INF209KB10Z3,Aditya Birla Sun Life Crisil IBX Gilt Apr 2033 Index Fund-Direct IDCW Payout,11.6674,2025-06-02
INF209KB17Y1,Aditya Birla Sun Life Crisil IBX Gilt Apr 2033 Index Fund-Regular Growth,11.6253,2025-06-02
INF209KB18Y9,Aditya Birla Sun Life Crisil IBX Gilt Apr 2033 Index Fund-Regular IDCW payout,11.6254,2025-06-02
INF209KC1076,Aditya Birla Sun Life Crisil IBX Gilt June 2027 Index Fund-Direct Growth,10.9439,2025-06-02
INF209KC1084,Aditya Birla Sun Life Crisil Ibx Gilt June 2027 Index Fund-Direct IDCW Payout,10.9444,2025-06-02
INF209KC1050,Aditya Birla Sun Life Crisil IBX Gilt June 2027 Index Fund-Regular Growth,10.9118,2025-06-02
INF209KC1068,Aditya Birla Sun Life Crisil IBX Gilt June 2027 Index Fund-Regular IDCW Payout,10.9118,2025-06-02
INF209KB11N7,Aditya Birla Sun Life Crisil IBX Gilt- April 2026 Index Fund-Direct IDCW,12.1782,2025-06-02
INF209KB10N9,Aditya Birla Sun Life Crisil IBX Gilt-April 2026 Index Fund-Direct Growth,12.1774,2025-06-02
INF209KB18M4,Aditya Birla Sun Life Crisil IBX Gilt-April 2026 Index Fund-Regular Growth,12.1257,2025-06-02
INF209KB19M2,Aditya Birla Sun Life Crisil IBX Gilt-April 2026 Index Fund-Regular IDCW,12.1263,2025-06-02
INF209KB14S0,Aditya Birla Sun Life CRISIL IBX SDL Jun 2032 INDEX FUND - Direct Growth,12.513,2025-06-02
INF209KB15S7,Aditya Birla Sun Life CRISIL IBX SDL Jun 2032 INDEX FUND - Direct IDCW Payout,12.5151,2025-06-02
INF209KB12S4,Aditya Birla Sun Life CRISIL IBX SDL Jun 2032 INDEX FUND - Regular Growth,12.4144,2025-06-02
INF209KB13S2,Aditya Birla Sun Life CRISIL IBX SDL Jun 2032 INDEX FUND - Regular IDCW Payout,12.4146,2025-06-02
INF209KC1290,Aditya Birla Sun Life Crisil-IBX AAA Financial Services Index-Sep 2027 Fund-Direct Growth,10.5424,2025-06-02
INF209KC1308,Aditya Birla Sun Life Crisil-IBX AAA Financial Services Index-Sep 2027 Fund-Direct IDCW Payout,10.5424,2025-06-02
INF209KC1316,Aditya Birla Sun Life Crisil-IBX AAA Financial Services Index-Sep 2027 Fund-Regular Growth,10.5249,2025-06-02
INF209KC1324,Aditya Birla Sun Life Crisil-IBX AAA Financial Services Index-Sep 2027 Fund-Regular IDCW Payout,10.5249,2025-06-02
INF209KC1266,Aditya Birla Sun Life Crisil-IBX AAA NBFC--HFC Index-Dec 2025 Fund-Direct IDCW Payout,10.5147,2025-06-02
INF209KC1258,Aditya Birla Sun Life Crisil-IBX AAA NBFC-HFC Index-Dec 2025 Fund-Direct Growth,10.5147,2025-06-02
INF209KC1274,Aditya Birla Sun Life Crisil-IBX AAA NBFC-HFC Index-Dec 2025 Fund-Regular Growth,10.4948,2025-06-02
INF209KC1282,Aditya Birla Sun Life Crisil-IBX AAA NBFC-HFC Index-Dec 2025 Fund-Regular IDCW Payout,10.4948,2025-06-02
INF209KC1217,Aditya Birla Sun Life Crisil-IBX AAA NBFC-HFC Index-Sep 2026 Fund-Direct Growth,10.5785,2025-06-02
INF209KC1225,Aditya Birla Sun Life Crisil-IBX AAA NBFC-HFC INDEX-Sep 2026 Fund-Direct IDCW Payout,10.5785,2025-06-02
INF209KC1233,Aditya Birla Sun Life Crisil-IBX AAA NBFC-HFC Index-Sep 2026 Fund-Regular Growth,10.5578,2025-06-02
INF209KC1241,Aditya Birla Sun Life Crisil-IBX AAA NBFC-HFC Index-Sep 2026 Fund-Regular IDCW Payout,10.5578,2025-06-02
INF209KC1480,Aditya Birla Sun Life Crisil-IBX Financial Services 3 to 6 Months  Debt Index Fund-Regular IDCW Payout,10.365,2025-06-02
INF209KC1456,Aditya Birla Sun Life Crisil-IBX financial Services 3 to 6 months Debt Index Fund-Direct Growth,10.375,2025-06-02
INF209KC1464,Aditya Birla Sun Life Crisil-IBX Financial Services 3 to 6 months Debt Index Fund-Direct IDCW Payout,10.3751,2025-06-02
INF209KC1472,Aditya Birla Sun Life Crisil-IBX Financial Services 3 to 6 Months Debt Index Fund-Regular Growth,10.365,2025-06-02
INF209KC1498,Aditya Birla Sun Life Crisil-IBX Financial Services 9-12 Months Debt Index Fund-Direct Growth,10.2095,2025-06-02
INF209KC1506,Aditya Birla Sun Life Crisil-IBX Financial Services 9-12 Months Debt Index Fund-Direct IDCW Payout,10.2101,2025-06-02
INF209KC1514,Aditya Birla Sun Life Crisil-IBX Financial Services 9-12 Months Debt Index Fund-Regular Growth,10.2054,2025-06-02
INF209KB1Z71,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund-Direct Growth,17.7663,2025-06-02
INF209KB1Z89,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund-Direct-IDCW,17.7665,2025-06-02
INF209KB1Z48,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund-Regular Growth,17.3206,2025-06-02
INF209KB1Z55,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund-Regular IDCW,17.3204,2025-06-02
INF209K01VY3,Aditya Birla Sun Life Nifty 50 Index Fund - Growth - Direct Plan,254.5625,2025-06-02
INF209K01LB2,Aditya Birla Sun Life Nifty 50 Index Fund - Growth - Regular Plan,249.1817,2025-06-02
INF209K01VX5,Aditya Birla Sun Life Nifty 50 Index Fund -DIRECT - IDCW,26.3177,2025-06-02
INF209K01LA4,Aditya Birla Sun Life Nifty 50 Index Fund -REGULAR - IDCW,25.464,2025-06-02
INF209KC1183,Aditya Birla Sun Life Nifty India Defence Index Fund-Direct Growth,12.4448,2025-06-02
INF209KC1191,Aditya Birla Sun Life Nifty India Defence Index Fund-Direct IDCW Payout,12.4453,2025-06-02
INF209KC1167,Aditya Birla Sun Life Nifty India Defence Index Fund-Regular IDCW Payout,12.3729,2025-06-02
INF209KC1159,Aditya Birla Sun Life Nifty India Defence Index Fund-Regular-Growth,12.3753,2025-06-02
INF209KB1W82,Aditya Birla Sun Life Nifty Midcap 150 Index Fund - Direct - Payout of IDCW,23.9435,2025-06-02
INF209KB1W58,Aditya Birla Sun Life Nifty Midcap 150 Index Fund - Regular - Payout of IDCW,23.3229,2025-06-02
INF209KB1W74,Aditya Birla Sun Life Nifty Midcap 150 Index Fund-Direct Growth,23.9439,2025-06-02
INF209KB1W41,Aditya Birla Sun Life Nifty Midcap 150 Index Fund-Regular Growth,23.3266,2025-06-02
INF209KB10G3,Aditya Birla Sun Life Nifty Next 50 Index Fund-Direct Growth,16.5403,2025-06-02
INF209KB11G1,Aditya Birla Sun Life Nifty Next 50 Index Fund-Direct IDCW,16.5301,2025-06-02
INF209KB12G9,Aditya Birla Sun Life Nifty Next 50 Index Fund-Regular Growth,16.189,2025-06-02
INF209KB13G7,Aditya Birla Sun Life Nifty Next 50 Index Fund-Regular IDCW,16.2027,2025-06-02
INF209KB11F3,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund-Direct Growth,12.422,2025-06-02
INF209KB12F1,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund-Direct IDCW Payout,12.4218,2025-06-02
INF209KB19E9,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund-Regular Growth,12.2949,2025-06-02
INF209KB10F5,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund-Regular-IDCW Payout,12.2949,2025-06-02
INF209KB18B7,Aditya Birla Sun Life Nifty SDL Plus PSU Bond SEP 2026 60:40 Index Fund-Direct Growth,12.3803,2025-06-02
